student_id,response,right_answer,seed_id,grade,question
439,"ans1: 2*t/(4*t^3+3*t^2-4*t)  ans2: [t = 0, t = -1,t = 2]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/3  ans9: y=1/3*x+4  ans5: oo(0,4)  ans8: 2/3  ans10: y=2/3*x+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1757194058,0.86,Q. 6
440,"ans1: x^2+y^2=16  ans2: ""Point""  ans3: ""Circle""  ansa: 5  ansb: 4","ans1: y^2+x^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0",668729233,0.6,Q. 1
440,"ans1: y=-(12*x)^2+8*x+4  ans2: ""Point""  ans3: ""Parabola""  ans4: (1,0)","ans1: y = -(3*x^2)+4*x+4  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -3  ansb: 4  ansc: 4",451992478,0.4,Q. 2
440,ans1: t/3  ans2: t^2  ans3: 2*cos(theta)  ans4: 0,ans1: -t  ans2: 3*t^2  ans3: 2*cos(theta)^3  ans4: 0,1048191628,0.25,Q. 3
440,ans1: t=10*x-42,ans1: y = 10*x-42,1939484395,0.0,Q. 4
440,"ans1: (2*t)/(3*t^2+2*t-6)  ans2: (t=0,t=3/4)  ans_test: false  ans_yn1: true  ans3: true  ans4: (0,0)  ans7: 2/3  ans9: y=2*x/3+1  ans5: (0,1)  ans8: 1/3  ans10: y=x/3+4  ans6: true","ans1: (2*t)/(3*t^2+2*t-6)  ans2: [t = -3,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 9-(2*x)/5  ans5: oo(0,9)  ans8: 2/5  ans10: y = (2*x)/5+4  ans6: oo(0,4)",1951772641,0.14,Q. 5
440,"ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t=2,t=-1,t=4]  ans_test: false  ans_yn1: true ; ans3: (0,0)  ans4: (0,0)  ans7: 2/3  ans9: y=2*x/3+1  ans5: (0,1)  ans8: 1/3  ans10: x/3+4  ans6: (0,4)","ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 1/6  ans10: y = x/6+4  ans6: oo(0,4)",1708850268,0.14,Q. 6
441,"ans1: y=4*x-4*x^2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-5,5)  ansa: -2  ansb: 2  ansc: 0","ans1: y = 4*x-4*x^2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: -4  ansb: 4  ansc: 0",726054923,0.6,Q. 2
441,ans1: -t/3  ans2: 5*t^2  ans3: 0  ans4: 7*sin(theta)^4,ans1: t/3  ans2: 5*t^2  ans3: 0  ans4: 7*sin(theta)^4,2041763816,0.75,Q. 3
441,ans1: y=8*x/3+17/8,ans1: y = (8*x)/3+17/3,1578385950,0.0,Q. 4
441,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=3,t=-1,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: -1/2  ans9: y=1-1*x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y=1*x/18+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",353452773,0.71,Q. 5
441,"ans1: 2*t/(5*t^4+4*t^3-6*t^2)  ans2: [t=1,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -1/6  ans9: y=4-1*x/6  ans5: oo(0,4)  ans8: 1/4  ans10: y=1*x/4+1  ans6: oo(0,1)","ans1: (2*t)/(5*t^4+4*t^3-6*t^2)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/6)  ans9: y = 4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",274097765,0.57,Q. 6
442,"ans1: y=12*x^2+2*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 5  ansb: 2  ansc: -3","ans1: y = 4*x^2+2*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 4  ansb: 2  ansc: -3",906899908,0.4,Q. 2
442,ans1: -(t/2)  ans2: t^2  ans3: 2*cos(theta)^4  ans4: 0,ans1: t  ans2: 4*t^2  ans3: 2*cos(theta)^4  ans4: 0,1568335254,0.5,Q. 3
442,"ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t=3,t=-1,t=0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/2)  ans9: y=1-(1/2)*x  ans5: oo(0,1)  ans8: 2/441  ans10: y=(2*x)/441+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",78636198,0.57,Q. 5
442,"ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t=3,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: oo(0,0)  ans7: 2/15  ans9: y=2/15*x+9  ans5: oo(0,9)  ans8: 1/5  ans10: y=1/5*x+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/15  ans9: y = (2*x)/15+9  ans5: oo(0,9)  ans8: 1/5  ans10: y = x/5+4  ans6: oo(0,4)",1233410900,0.86,Q. 6
443,"ans1: y^2+x^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -1","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",988369858,0.8,Q. 1
443,"ans1: y=(-4*x^2)+1  ans2: ""Point""  ans3: ""Parabola""","ans1: y = 1-4*x^2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: -4  ansb: 0  ansc: 1",1266231946,0.6,Q. 2
443,ans1: t/5  ans2: 5*t^2  ans3: cos(theta)^2  ans4: 0,ans1: -(t/5)  ans2: 5*t^2  ans3: cos(theta)^2  ans4: 0,1831763576,0.75,Q. 3
443,"ans1: (2*t)/(3*t^2+2*t-6)  ans2: [t=0,t=-3,t=2]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: -(2/5*x)+4  ans5: oo(0,4)  ans8: 2/5  ans10: 2/5*x+4  ans6: oo(0,4)","ans1: (2*t)/(3*t^2+2*t-6)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 9-(2*x)/5  ans5: oo(0,9)  ans8: 2/5  ans10: y = (2*x)/5+4  ans6: oo(0,4)",710871053,0.71,Q. 5
443,"ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t=0,t=-1,t=2]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: -(2/3)  ans9: -(2/3*x)+1  ans5: oo(0,1)  ans8: 1/6  ans10: 1/6*x+4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 1/6  ans10: y = x/6+4  ans6: oo(0,4)",1708850268,0.43,Q. 6
444,"ans1: x^2+y^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",923673307,0.8,Q. 1
444,"ans1: 4*x^2-4*x  ans2: ""Point""  ans3: ""Parabola""  ans4: (-4,4)  ansa: 4  ansb: -4  ansc: 1","ans1: y = 4*x^2-4*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 4  ansb: -4  ansc: 0",1979712715,0.6,Q. 2
444,"ans1: 2*t/(4*t^3+3*t^2-4*t)  ans2: [t=1,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: (0,0)  ans7: 1/3  ans9: y=x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y=2/3*x+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1114127107,0.57,Q. 5
444,"ans1: 2*t/(5*t^4-27*t^2)  ans2: [t=3,t=-3,t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: (0,0)  ans7: -1/27  ans9: y=-x/27+9  ans5: oo(0,9)  ans8: 1/27  ans10: y=x/27+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-27*t^2)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/27)  ans9: y = 9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y = x/27+9  ans6: oo(0,9)",1047607242,0.57,Q. 6
445,"ans1: y=2*x^2+2*x+4  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 1  ansb: 2  ansc: 0.5","ans1: y = 2*x^2+2*x+4  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 2  ansb: 2  ansc: 4",716278435,0.8,Q. 2
445,ans1: -(t/2)  ans2: 4*t^2  ans3: 7*cos(theta)^4  ans4: 0,ans1: t/4  ans2: t^2  ans3: 7*cos(theta)^4  ans4: 0,559641293,0.5,Q. 3
445,"ans1: 2*t/(4*t^3+9*t^2-8*t)  ans2: [t=-4,t=1,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: 1/10  ans9: y=1/10*x+16  ans5: oo(0,16)  ans8: 2/5  ans10: y=2/5*x+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+9*t^2-8*t)  ans2: [t = 1,t = -4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/10  ans9: y = x/10+16  ans5: oo(0,16)  ans8: 2/5  ans10: y = (2*x)/5+1  ans6: oo(0,1)",1323635266,0.43,Q. 5
445,"ans1: 2*t/(5*t^4-27*t^2)  ans2: [t=-3,t=3,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: -(1/27)  ans9: y=-(1/27)*x+9  ans5: oo(0,9)  ans8: 1/27  ans10: y=1/27*x+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-27*t^2)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/27)  ans9: y = 9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y = x/27+9  ans6: oo(0,9)",1047607242,0.71,Q. 6
446,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",511833188,0.8,Q. 1
446,"ans1: 4*sin(5*t)  ans2: ""Point""  ans3: ""Parabola""  ans4: (2,-2)  ansa: 2  ansb: -2  ansc: 0.5","ans1: y = -(3*x^2)-5*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -3  ansb: -5  ansc: -1",1372351024,0.4,Q. 2
446,ans1: t/5  ans2: t^3  ans3: 2*(cos^3theta) [invalid]; ans4: sin^2 [invalid];,ans1: t/5  ans2: 5*t^2  ans3: 2*cos(theta)^4  ans4: 0,1494905381,0.25,Q. 3
446,"ans1: 2*t/(3*t^2-2*t-6)  ans2: [t=0,t=-2,t=3]  ans_test: true  ans_yn1: true ; ans3: oo(0,0)  ans4: 0  ans7: -2/5  ans9: y=-2/5*x+9  ans5: oo(0,9)  ans8: 2/9  ans10: y=2/9*x+9  ans6: oo(0,9)","ans1: (2*t)/(3*t^2-2*t-6)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 4-(2*x)/5  ans5: oo(0,4)  ans8: 2/5  ans10: y = (2*x)/5+9  ans6: oo(0,9)",1650160346,0.14,Q. 5
446,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=0,t=3,t=-1]  ans_test: false  ans_yn1: true ; ans3: oo(0,0)  ans4: 0  ans7: -1/2  ans9: -1/2*x+9  ans5: oo(0,9)  ans8: 1/18  ans10: y= 1/18*x+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.43,Q. 6
447,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",2128734667,0.8,Q. 1
447,"ans1: 2*t/(4*t^3-8*t)  ans2: [t=-2,t=2,t=0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/4  ans9: y=1/4*x+4  ans8: -1/4  ans10: y=-1/4*x+4  ans6: oo(0,0)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",1463988857,0.43,Q. 5
447,"ans1: 2*t/(4*t^3+3*t^2-12*t)  ans2: [t=2,t=-3,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: 2/15  ans9: y=2/15*x+9  ans5: oo(0,9)  ans8: 1/5  ans10: y=1/5*x+4  ans6: oo(0,0)","ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/15  ans9: y = (2*x)/15+9  ans5: oo(0,9)  ans8: 1/5  ans10: y = x/5+4  ans6: oo(0,4)",1233410900,0.71,Q. 6
448,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: -1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",2128734667,0.8,Q. 1
448,"ans1: y=x^2+x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: (3,-3)  ansa: -3  ansb: 3  ansc: 0.5","ans1: y = x^2+x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 1  ansb: 1  ansc: 5",1199580504,0.6,Q. 2
448,ans1: t/5  ans2: 4*t^2  ans3: 0  ans4: 5*sin(theta)^4,ans1: -(t/5)  ans2: 4*t^2  ans3: 0  ans4: 5*sin(theta)^4,16272901,0.75,Q. 3
448,"ans1: (2*t/(4*t^3-6*t^2-16*t))  ans2: [t=-2,t=4,t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: (0,0)  ans7: 1/6  ans9: y=((1/6)*x+4)  ans5: oo(0,4)  ans8: 1/12  ans10: y=(x/12+16)  ans6: oo(0,16)","ans1: (2*t)/(4*t^3-6*t^2-16*t)  ans2: [t = -2,t = 4,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/6  ans9: y = x/6+4  ans5: oo(0,4)  ans8: 1/12  ans10: y = x/12+16  ans6: oo(0,16)",2108913926,0.57,Q. 5
448,"ans1: (2*t/(4*t^3+3*t^2-4*t))  ans2: [t=-2,t=1,t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: (0,0)  ans7: 1/3  ans9: y=(x/3+4)  ans5: oo(0,4)  ans8: 2/3  ans10: y=(2/3*x+1)  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1757194058,0.43,Q. 6
449,"ans1: x^2 + y^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 1","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",1326210311,0.6,Q. 1
449,"ans1: y = -2*x^2 - 3*x + 3  ans2: ""Point""  ans3: ""Parabola""  ans4:  -inf. inf  ansa: -1.5  ansb: 1  ansc: -1.5","ans1: y = -(4*x^2)-3*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -4  ansb: -3  ansc: 3",1194085170,0.4,Q. 2
449,ans1: t  ans2: 3*t^2  ans3: cos(theta)^2 - sin(theta)^2  ans4: 2*sin(theta)*cos(theta),ans1: t  ans2: 3*t^2  ans3: cos(theta)^3  ans4: 0,896417394,0.5,Q. 3
449,"ans1: 2*t/(5*t^4-48*t^2)  ans2: t^3*(16-t^2) = 0  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -1/22  ans9:  y = (-1/22)*x+17273/1000  ans5: oo(16,16)  ans8:  1/22  ans10: y = (1/22)*x + 16  ans6: y = 1280*x + 16","ans1: (2*t)/(5*t^4-48*t^2)  ans2: [t = -4,t = 4,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/64)  ans9: y = 16-x/64  ans5: oo(0,16)  ans8: 1/64  ans10: y = x/64+16  ans6: oo(0,16)",75667105,0.29,Q. 5
449,"ans1: 2*t/(5*t^4+4*t^3-6*t^2)  ans2: [t=1,t=-2,t=0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: 0  ans9: y  ans5: (5,-6)  ans8: 7  ans10: y  ans6: (5,-6)","ans1: (2*t)/(5*t^4+4*t^3-6*t^2)  ans2: [t = 1,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/6)  ans9: y = 4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1610636500,0.43,Q. 6
450,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.8,Q. 1
450,"ans1: y=-3*x^2-5*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -4  ansb: 1  ansc: 4","ans1: y = -(3*x^2)-5*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -3  ansb: -5  ansc: -1",1372351024,0.8,Q. 2
450,"ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t=-2,t=1,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/3  ans9: y=(1/3)*x+4  ans5: oo(0,4)  ans8: 2/3  ans10: y=(2/3)*x+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1114127107,0.86,Q. 5
450,"ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t=-2,t=1,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/3  ans9: y=(1/3)*x+4  ans5: oo(0,4)  ans8: 2/3  ans10: y=(2/3)*x+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1757194058,0.71,Q. 6
451,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Parabola""  ansa: 2  ansb: 1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",2128734667,0.4,Q. 1
451,ans1: x/6  ans2: 3*t^2  ans3: 0  ans4: sin(theta)^3,ans1: -(t/6)  ans2: 3*t^2  ans3: 0  ans4: 3*sin(theta)^3,741459673,0.5,Q. 3
451,"ans1: (2*t)/(2*t^2-2*t-6)  ans2: [t=3,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: -2/3  ans9: y=-2/3*x+4  ans5: oo(0,4)  ans8: 1  ans10: y=x+9  ans6: oo(0,9)","ans1: (2*t)/(3*t^2-2*t-6)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 4-(2*x)/5  ans5: oo(0,4)  ans8: 2/5  ans10: y = (2*x)/5+9  ans6: oo(0,9)",1255065046,0.57,Q. 5
451,"ans1: (2*t)/(2*t^3+6*t^2-6*t)  ans2: [t=3,t=-1,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/6  ans9: y=x/6+4  ans5: oo(0,4)  ans8: 1/2  ans10: y=x/2+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+6*t^2-6*t)  ans2: [t = -3,t = 1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/6  ans9: y = x/6+9  ans5: oo(0,9)  ans8: 1/2  ans10: y = x/2+1  ans6: oo(0,1)",1870045830,0.43,Q. 6
452,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 1","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",854304650,0.8,Q. 1
452,"ans1: y=-x  ans2: ""Point""  ans3: ""Parabola""  ans4: oo(-1,1)  ansa: -1  ansb: 0.5  ansc: 0.5","ans1: y = -x  ans2: ""Point""  ans3: ""Line""  ans4: cc(-1,1)  ansa: 0  ansb: -1  ansc: 0",140702728,0.4,Q. 2
452,ans1: -t/6  ans2: 6*t^2  ans3: cos(theta)^2  ans4: 0,ans1: t/6  ans2: 4*t^2  ans3: cos(theta)^2  ans4: 0,1799069727,0.5,Q. 3
452,ans1: y=9*x-15,ans1: y = 6*x+9,1352256902,0.0,Q. 4
452,"ans1: 2*t/(4*t^3-6*t-16*t)  ans2: [t=-2,t=4,t=0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -1/6  ans9: y=-(1/6)*x+16  ans5: oo(0,16)  ans8: 1/12  ans10: y=(1/12)*x+16  ans6: oo(0,16)","ans1: (2*t)/(4*t^3-6*t^2-16*t)  ans2: [t = -2,t = 4,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/6  ans9: y = x/6+4  ans5: oo(0,4)  ans8: 1/12  ans10: y = x/12+16  ans6: oo(0,16)",2108913926,0.71,Q. 5
452,"ans1: 2*t/(3*t^3-3*t^2-12*t)  ans2: [t=-2,t=3,t=0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: 1/3  ans9: y=1/3*x+4  ans5: oo(0,4)  ans8: 1/3  ans10: y=1/3*x+9  ans6: oo(0,9)","ans1: (2*t)/(4*t^3-3*t^2-12*t)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/5  ans9: y = x/5+4  ans5: oo(0,4)  ans8: 2/15  ans10: y = (2*x)/15+9  ans6: oo(0,9)",1585237295,0.29,Q. 6
453,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: -1","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",1899506209,0.8,Q. 1
453,"ans1: y=-x^2-3*x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-6,6)  ansa: -1  ansb: -3  ansc: 5","ans1: y = -x^2-3*x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -1  ansb: -3  ansc: 5",224864344,0.8,Q. 2
453,"ans1: 2*t/(4*t^3-8*t)  ans2: [t=-2,t=2,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y=1/4*x+4  ans5: oo(0,4)  ans8: -1/4  ans10: y=-1/4*x+4  ans6: oo(0,0)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",1463988857,0.86,Q. 5
453,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=-1,t=3,t=0]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: oo(0,0)  ans7: -1/2  ans9: y=-1/2*x+1  ans5: oo(0,1)  ans8: 1/18  ans10: y=1/18*x+9  ans6: oo(0,0)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.86,Q. 6
454,"ans1: x^2+y^2=16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 1","ans1: y^2+x^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0",668729233,0.8,Q. 1
454,"ans1: y=8*x^2+3*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: oo(-3,3)  ansa: -5  ansb: -5  ansc: 5","ans1: y = 4*x^2+3*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 4  ansb: 3  ansc: 2",230034634,0.4,Q. 2
